exactPrice,sqftPrice,securityDeposit,propertyType,maintenanceCharges,locality,furnishing,flrNum,firstMonthCharges,totalFlrNum,city,bedrooms,bathrooms,RentOrSale,Long,Lat,postedOn_DaysAgo
12000.0,20.0,54.0,2.0,256.0,1568.0,3.0,12.0,271.0,6.0,5.0,1.0,1.0,0.0,2609.0,2621.0,683.0
40000.0,77.0,205.0,3.0,256.0,2871.0,0.0,5.0,1380.0,1.0,15.0,4.0,4.0,0.0,5425.0,5451.0,677.0
13537500.0,3408.0,312.0,3.0,256.0,2637.0,3.0,12.0,1945.0,10.0,12.0,2.0,1.0,1.0,4860.0,4886.0,647.0
11000.0,8.0,312.0,2.0,256.0,3183.0,3.0,0.0,1945.0,12.0,13.0,1.0,1.0,0.0,976.0,977.0,667.0
11000000.0,3101.0,312.0,3.0,256.0,2871.0,0.0,5.0,1945.0,4.0,15.0,2.0,2.0,1.0,5425.0,5451.0,705.0
75000.0,919.0,175.0,3.0,256.0,2367.0,1.0,0.0,1295.0,12.0,10.0,0.0,0.0,0.0,4363.0,4381.0,646.0
525000000.0,4840.0,312.0,3.0,256.0,3773.0,1.0,23.0,1945.0,78.0,17.0,,8.0,1.0,6986.0,7031.0,675.0
3600000.0,1208.0,312.0,2.0,256.0,2562.0,1.0,6.0,1945.0,5.0,11.0,1.0,1.0,1.0,4608.0,4633.0,673.0
6500.0,10.0,36.0,1.0,65.0,2604.0,3.0,0.0,148.0,6.0,14.0,1.0,0.0,0.0,4732.0,4755.0,656.0
8500.0,20.0,312.0,1.0,256.0,338.0,3.0,2.0,1945.0,2.0,6.0,0.0,0.0,0.0,730.0,739.0,655.0
21000000.0,3942.0,312.0,3.0,256.0,3605.0,3.0,18.0,1945.0,35.0,17.0,1.0,1.0,1.0,6640.0,6676.0,645.0
6500000.0,1893.0,312.0,3.0,256.0,2633.0,1.0,2.0,1945.0,14.0,14.0,1.0,1.0,1.0,4829.0,4853.0,656.0
13000000.0,2171.0,312.0,2.0,256.0,2633.0,2.0,12.0,1945.0,14.0,11.0,7.0,3.0,1.0,4829.0,4853.0,692.0
12000.0,20.0,82.0,2.0,256.0,3064.0,1.0,12.0,454.0,12.0,10.0,0.0,0.0,0.0,5565.0,5592.0,647.0
15000.0,20.0,312.0,2.0,256.0,2516.0,0.0,6.0,1945.0,5.0,13.0,2.0,1.0,0.0,4703.0,4727.0,685.0
6650000.0,1144.0,312.0,3.0,256.0,3195.0,3.0,11.0,1945.0,10.0,15.0,2.0,2.0,1.0,5836.0,5866.0,751.0
8000000.0,1327.0,312.0,3.0,256.0,3254.0,3.0,1.0,1945.0,4.0,12.0,2.0,2.0,1.0,5903.0,5934.0,688.0
18000.0,35.0,312.0,2.0,256.0,920.0,1.0,0.0,1945.0,12.0,4.0,1.0,1.0,0.0,2178.0,2178.0,648.0
12000.0,8.0,61.0,2.0,71.0,2258.0,3.0,0.0,555.0,12.0,14.0,1.0,0.0,0.0,4194.0,4209.0,712.0
18000.0,83.0,312.0,1.0,256.0,1299.0,3.0,1.0,1945.0,6.0,4.0,0.0,0.0,0.0,2176.0,2252.0,649.0
6850000.0,2058.0,312.0,3.0,256.0,3124.0,1.0,1.0,1945.0,2.0,16.0,2.0,2.0,1.0,5790.0,5819.0,647.0
25000000.0,4078.0,312.0,1.0,256.0,3351.0,1.0,3.0,1945.0,2.0,13.0,4.0,4.0,1.0,5907.0,5938.0,663.0
12000.0,31.0,312.0,1.0,256.0,212.0,1.0,0.0,1945.0,1.0,4.0,1.0,0.0,0.0,353.0,354.0,649.0
80000.0,72.0,306.0,1.0,161.0,1804.0,1.0,2.0,1587.0,2.0,6.0,4.0,4.0,0.0,3973.0,3982.0,646.0
36000.0,61.0,179.0,3.0,174.0,1901.0,2.0,2.0,1271.0,2.0,3.0,2.0,3.0,0.0,3448.0,3461.0,662.0
6500.0,8.0,312.0,3.0,256.0,2515.0,3.0,7.0,1945.0,4.0,,1.0,1.0,0.0,4480.0,4501.0,655.0
5800000.0,1607.0,312.0,3.0,256.0,2633.0,2.0,12.0,1945.0,14.0,15.0,1.0,3.0,1.0,4829.0,4853.0,713.0
26000.0,26.0,312.0,2.0,256.0,1707.0,2.0,12.0,1945.0,14.0,3.0,2.0,3.0,0.0,2987.0,2986.0,657.0
15000.0,20.0,312.0,2.0,256.0,1096.0,1.0,12.0,1945.0,5.0,14.0,4.0,1.0,0.0,1866.0,1690.0,656.0
14000.0,8.0,61.0,2.0,256.0,2524.0,3.0,0.0,350.0,12.0,10.0,1.0,1.0,0.0,4661.0,4686.0,646.0
3900000.0,2212.0,312.0,2.0,256.0,3538.0,3.0,12.0,1945.0,12.0,14.0,1.0,1.0,1.0,6601.0,6640.0,667.0
2500000.0,2847.0,312.0,2.0,256.0,2310.0,1.0,12.0,1945.0,12.0,12.0,1.0,0.0,1.0,4260.0,4276.0,687.0
8700000.0,919.0,312.0,2.0,256.0,2928.0,0.0,12.0,1945.0,12.0,11.0,2.0,2.0,1.0,5541.0,5568.0,778.0
25000.0,919.0,312.0,3.0,140.0,1883.0,0.0,1.0,357.0,6.0,3.0,1.0,1.0,0.0,2895.0,2870.0,646.0
15000.0,20.0,312.0,2.0,256.0,420.0,0.0,6.0,1945.0,5.0,3.0,1.0,1.0,0.0,1676.0,1686.0,658.0
18009600.0,3343.0,312.0,3.0,256.0,3119.0,3.0,12.0,1945.0,10.0,12.0,4.0,4.0,1.0,5766.0,5796.0,652.0
11500000.0,3163.0,312.0,3.0,256.0,3124.0,1.0,0.0,1945.0,,16.0,2.0,2.0,1.0,5790.0,5819.0,646.0
6825000.0,2212.0,312.0,3.0,256.0,3124.0,1.0,0.0,1945.0,6.0,16.0,2.0,2.0,1.0,5790.0,5819.0,688.0
45000000.0,919.0,312.0,5.0,256.0,3569.0,1.0,12.0,1945.0,5.0,15.0,4.0,1.0,1.0,6675.0,6715.0,675.0
13000000.0,3376.0,312.0,3.0,256.0,2999.0,3.0,5.0,1945.0,1.0,12.0,2.0,2.0,1.0,6286.0,6325.0,653.0
51000.0,44.0,175.0,3.0,256.0,1730.0,0.0,,1375.0,26.0,1.0,4.0,2.0,0.0,3501.0,3516.0,650.0
15000000.0,3003.0,312.0,3.0,256.0,2912.0,0.0,3.0,1945.0,1.0,16.0,2.0,2.0,1.0,6033.0,6066.0,747.0
15000.0,31.0,312.0,2.0,256.0,597.0,3.0,12.0,1945.0,6.0,3.0,1.0,1.0,0.0,979.0,984.0,682.0
19000.0,919.0,86.0,2.0,256.0,2574.0,0.0,0.0,625.0,12.0,16.0,1.0,1.0,0.0,6298.0,2564.0,681.0
12000.0,36.0,312.0,2.0,256.0,894.0,1.0,0.0,1945.0,6.0,14.0,1.0,0.0,0.0,1227.0,1192.0,662.0
9000.0,45.0,32.0,2.0,256.0,3368.0,0.0,12.0,95.0,5.0,13.0,0.0,0.0,0.0,5780.0,5810.0,690.0
